MARSKE XM-1D AIRFOIL (F14-3.0)
1.000000 0.000000
0.900097 0.007409
0.800216 0.016517
0.700385 0.029425
0.600603 0.046032
0.500887 0.067738
0.401119 0.085445
0.301279 0.097653
0.251314 0.100308
0.201299 0.099163
0.151221 0.093219
0.101062 0.081076
0.075950 0.072505
0.050800 0.061035
0.025588 0.044865
0.012934 0.033131
0.000000 0.000000
0.012274 -0.017261
0.024717 -0.021624
0.049677 -0.024651
0.074602 -0.030377
0.099569 -0.032904
0.149516 -0.036959
0.199489 -0.039013
0.249480 -0.039668
0.299472 -0.040323
0.399455 -0.041633
0.499437 -0.042943
0.599473 -0.040253
0.699552 -0.034164
0.799669 -0.025276
0.899821 -0.013688
1.000000 0.000000
