 AIRFOIL 3024    9.84%
  1.00000  0.0
  0.99662  0.00036
  0.98664  0.00162
  0.97044  0.00407
  0.94859  0.00787
  0.92168  0.01299
  0.89037  0.01929
  0.85527  0.02649
  0.81693  0.03428
  0.77588  0.04230
  0.73258  0.05022
  0.68743  0.05770
  0.64084  0.06450
  0.59316  0.07038
  0.54473  0.07523
  0.49598  0.07903
  0.44741  0.08173
  0.39947  0.08324
  0.35259  0.08353
  0.30720  0.08260
  0.26372  0.08047
  0.22258  0.07719
  0.18416  0.07278
  0.14880  0.06727
  0.11676  0.06075
  0.08828  0.05334
  0.06357  0.04520
  0.04278  0.03651
  0.02601  0.02751
  0.01334  0.01848
  0.00476  0.00982
  0.00032  0.00221
  0.00111 -0.00352
  0.00783 -0.00794
  0.02011 -0.01179
  0.03773 -0.01487
  0.06053 -0.01715
  0.08834 -0.01862
  0.12093 -0.01933
  0.15799 -0.01936
  0.19918 -0.01879
  0.24406 -0.01774
  0.29214 -0.01636
  0.34284 -0.01475
  0.39555 -0.01303
  0.44962 -0.01127
  0.50439 -0.00955
  0.55919 -0.00790
  0.61333 -0.00639
  0.66617 -0.00503
  0.71704 -0.00385
  0.76531 -0.00285
  0.81040 -0.00201
  0.85176 -0.00134
  0.88886 -0.00083
  0.92122 -0.00041
  0.94852 -0.00003
  0.97047  0.00023
  0.98666  0.00026
  0.99663  0.00011
  1.00001  0.00000
