MH 43  8.5% 
  1.00000000  0.00000000
  0.99678486  0.00013989
  0.98724370  0.00065258
  0.97162281  0.00171201
  0.95023700  0.00342007
  0.92346510  0.00583822
  0.89174251  0.00898818
  0.85555897  0.01288571
  0.81550435  0.01752803
  0.77227150  0.02281222
  0.72651791  0.02850315
  0.67884862  0.03435871
  0.62984285  0.04011378
  0.58004643  0.04551084
  0.52995115  0.05028210
  0.47998917  0.05422592
  0.43057688  0.05718663
  0.38210922  0.05907246
  0.33497730  0.05983036
  0.28955539  0.05947085
  0.24624388  0.05804883
  0.20546171  0.05562153
  0.16759092  0.05222221
  0.13295698  0.04792192
  0.10186489  0.04281533
  0.07458035  0.03701813
  0.05133201  0.03065680
  0.03228253  0.02389128
  0.01755915  0.01692189
  0.00720549  0.01003306
  0.00206553  0.00478406
  0.00095018  0.00299648
  0.00024451  0.00134790
  0.00001882  0.00035028
  0.00004844 -0.00052433
  0.00040489 -0.00134555
  0.00106742 -0.00220256
  0.00250562 -0.00353268
  0.00442405 -0.00490946
  0.00581609 -0.00576795
  0.01645235 -0.01030331
  0.03208388 -0.01453392
  0.05252390 -0.01826639
  0.07760830 -0.02133674
  0.10718942 -0.02360971
  0.14115468 -0.02508121
  0.17923181 -0.02587934
  0.22102264 -0.02609649
  0.26606671 -0.02581908
  0.31385233 -0.02510132
  0.36384620 -0.02399638
  0.41550134 -0.02255140
  0.46824184 -0.02084175
  0.52147066 -0.01892201
  0.57457969 -0.01686396
  0.62695594 -0.01471056
  0.67800878 -0.01251557
  0.72717221 -0.01033745
  0.77387178 -0.00827242
  0.81753239 -0.00638210
  0.85760151 -0.00472825
  0.89355570 -0.00333449
  0.92491661 -0.00221951
  0.95125494 -0.00136904
  0.97219656 -0.00076049
  0.98744902 -0.00032991
  0.99681160 -0.00007579
  1.00000000  0.00000000
