FX 63-100 AIRFOIL
1.0000000 0.0000000
0.9480000 0.0149000
0.8960000 0.0259000
0.8040000 0.0435000
0.6910000 0.0627000
0.5970000 0.0754000
0.5000000 0.0845000
0.4020000 0.0886000
0.3080000 0.0878000
0.2500000 0.0841000
0.1960000 0.0781000
0.1460000 0.0702000
0.1030000 0.0607000
0.0670000 0.0498000
0.0380000 0.0383000
0.0260000 0.0320000
0.0090000 0.0200000
0.0000000 0.0000000
0.0090000 -.0073000
0.0260000 -.0120000
0.1030000 -.0161000
0.1460000 -.0165000
0.1960000 -.0162000
0.2500000 -.0148000
0.3080000 -.0115000
0.4020000 -.0047000
0.5000000 0.0023500
0.5970000 0.0108000
0.6910000 0.0171000
0.8040000 0.0202000
0.8960000 0.0165000
0.9480000 0.0110000
1.0000000 0.0000000
