EPPLER 548 AIRFOIL
1.0000000 0.0000000
0.9963000 0.0008700
0.9860600 0.0034700
0.9702700 0.0071300
0.9488201 0.0112700
0.9216600 0.0161000
0.8893200 0.0218300
0.8523400 0.0284700
0.8113700 0.0359900
0.7671100 0.0442800
0.7202700 0.0531800
0.6715900 0.0624400
0.6217900 0.0717800
0.5715700 0.0808700
0.5215600 0.0893300
0.4723600 0.0967800
0.4245200 0.1028100
0.3785100 0.1068700
0.3343200 0.1083900
0.2917200 0.1073800
0.2507500 0.1041700
0.2117100 0.0991200
0.1750100 0.0925200
0.1410300 0.0845600
0.1101100 0.0754600
0.0825500 0.0654200
0.0586100 0.0546700
0.0385200 0.0434700
0.0224600 0.0321000
0.0105800 0.0209400
0.0030400 0.0104100
0.0012500 0.0064400
0.0004200 0.0036800
0.0001100 0.0019400
0.0000100 0.0003000
0.0000300 -.0004700
0.0001300 -.0012000
0.0003000 -.0018900
0.0005700 -.0025500
0.0009500 -.0032200
0.0014100 -.0038900
0.0025400 -.0052600
0.0039300 -.0066400
0.0064900 -.0087500
0.0130400 -.0130100
0.0283700 -.0201800
0.0488500 -.0271600
0.0741700 -.0338400
0.1040500 -.0401100
0.1381200 -.0459500
0.1759300 -.0513200
0.2169600 -.0561400
0.2606900 -.0602900
0.3066000 -.0636900
0.3541100 -.0662000
0.4026700 -.0677000
0.4517000 -.0680400
0.5006100 -.0670400
0.5487800 -.0642600
0.5962200 -.0590700
0.6435100 -.0514500
0.6910100 -.0422400
0.7384101 -.0326300
0.7847900 -.0235800
0.8291300 -.0156700
0.8703600 -.0092800
0.9074200 -.0045900
0.9393000 -.0015800
0.9651300 0.0000100
0.9842401 0.0004600
0.9960200 0.0002200
1.0000000 0.0000000
