LWK 79-100
1.00000     0.00000
0.99893     0.00007
0.99572     0.00028
0.99039     0.00063
0.98296     0.00113
0.97347     0.00175
0.96194     0.00251
0.94844     0.00339
0.93301     0.00439
0.91573     0.00550
0.89668     0.00670
0.87592     0.00799
0.85355     0.00939
0.82967     0.01091
0.80438     0.01260
0.77779     0.01450
0.75000     0.01664
0.72114     0.01905
0.69134     0.02171
0.66072     0.02464
0.62941     0.02779
0.59755     0.03109
0.56526     0.03443
0.53270     0.03762
0.50000     0.04054
0.46730     0.04310
0.43474     0.04524
0.40245     0.04699
0.37059     0.04835
0.33928     0.04933
0.30866     0.04989
0.27886     0.04997
0.25000     0.04961
0.22221     0.04886
0.19562     0.04777
0.17033     0.04630
0.14645     0.04447
0.12408     0.04225
0.10332     0.03968
0.08427     0.03675
0.06699     0.03348
0.05156     0.02990
0.03806     0.02606
0.02653     0.02201
0.01704     0.01782
0.00961     0.01341
0.00428     0.00883
0.00107     0.00434
0.00000     0.00000
0.00107     -0.00434
0.00428     -0.00883
0.00961     -0.01341
0.01704     -0.01782
0.02653     -0.02201
0.03806     -0.02606
0.05156     -0.02990
0.06699     -0.03348
0.08427     -0.03675
0.10332     -0.03968
0.12408     -0.04225
0.14645     -0.04447
0.17033     -0.04630
0.19562     -0.04777
0.22221     -0.04886
0.25000     -0.04961
0.27886     -0.04997
0.30866     -0.04989
0.33928     -0.04933
0.37059     -0.04835
0.40245     -0.04699
0.43474     -0.04524
0.46730     -0.04310
0.50000     -0.04054
0.53270     -0.03762
0.56526     -0.03443
0.59755     -0.03109
0.62941     -0.02779
0.66072     -0.02464
0.69134     -0.02171
0.72114     -0.01905
0.75000     -0.01664
0.77779     -0.01450
0.80438     -0.01260
0.82967     -0.01091
0.85355     -0.00939
0.87592     -0.00799
0.89668     -0.00670
0.91573     -0.00550
0.93301     -0.00439
0.94844     -0.00339
0.96194     -0.00251
0.97347     -0.00175
0.98296     -0.00113
0.99039     -0.00063
0.99572     -0.00028
0.99893     -0.00007
1.00000     0.00000
