WORTMANN FX 60-126 AIRFOIL
1.0000000 0.0000000
0.9989300 0.0002400
0.9957200 0.0008800
0.9903900 0.0019800
0.9829600 0.0035300
0.9734700 0.0055400
0.9619400 0.0079800
0.9484400 0.0108400
0.9330100 0.0141200
0.9157300 0.0177700
0.8966800 0.0218100
0.8759200 0.0261100
0.8535500 0.0307000
0.8296700 0.0355200
0.8043800 0.0405500
0.7777900 0.0456700
0.7500000 0.0508400
0.7211400 0.0558900
0.6913400 0.0608200
0.6607200 0.0654900
0.6294100 0.0699400
0.5975500 0.0740200
0.5652600 0.0778100
0.5327000 0.0811800
0.5000000 0.0842500
0.4673000 0.0867900
0.4347400 0.0889300
0.4024500 0.0904100
0.3705900 0.0913800
0.3392800 0.0916000
0.3086600 0.0913000
0.2788600 0.0901900
0.2500000 0.0885900
0.2222100 0.0861500
0.1956200 0.0832700
0.1703300 0.0795800
0.1464500 0.0755500
0.1240800 0.0707700
0.1033200 0.0658500
0.0842700 0.0602100
0.0669900 0.0545700
0.0515600 0.0480800
0.0380600 0.0417400
0.0265300 0.0349300
0.0170400 0.0280200
0.0096100 0.0209600
0.0042800 0.0134900
0.0010700 0.0067500
0.0000000 0.0000000
0.0010700 -.0030100
0.0042800 -.0064100
0.0096100 -.0101200
0.0170400 -.0140400
0.0265300 -.0179200
0.0380600 -.0213200
0.0515600 -.0248200
0.0669900 -.0276100
0.0842700 -.0304500
0.1033200 -.0326200
0.1240800 -.0346500
0.1464500 -.0359800
0.1703300 -.0370700
0.1956200 -.0374600
0.2222100 -.0375100
0.2500000 -.0368300
0.2788600 -.0357400
0.3086600 -.0339200
0.3392800 -.0316700
0.3705900 -.0287700
0.4024500 -.0255300
0.4347400 -.0218800
0.4673000 -.0181400
0.5000000 -.0142100
0.5327000 -.0103600
0.5652600 -.0065300
0.5975500 -.0029800
0.6294100 0.0002900
0.6607200 0.0030700
0.6913400 0.0054700
0.7211400 0.0074100
0.7500000 0.0089700
0.7777900 0.0100600
0.8043800 0.0107300
0.8296700 0.0109300
0.8535500 0.0107400
0.8759200 0.0102200
0.8966800 0.0094400
0.9157300 0.0084500
0.9330100 0.0073200
0.9484400 0.0061000
0.9619400 0.0048300
0.9734700 0.0035700
0.9829600 0.0023900
0.9903900 0.0014600
0.9957200 0.0006800
0.9989300 0.0001400
1.0000000 0.0000000
