TP96-0.5%(c)Th Platon lanc-main de voltige
   1.00000	   0.00042
   0.99576	   0.00067
   0.98789	   0.00112
   0.97992	   0.00158
   0.97189	   0.00203
   0.96385	   0.00247
   0.95581	   0.00292
   0.94776	   0.00336
   0.93971	   0.00378
   0.93165	   0.00419
   0.92359	   0.00459
   0.91553	   0.00499
   0.90747	   0.00538
   0.89941	   0.00577
   0.89135	   0.00614
   0.88329	   0.00651
   0.87523	   0.00687
   0.86716	   0.00723
   0.85909	   0.00759
   0.85104	   0.00794
   0.84299	   0.00829
   0.83493	   0.00864
   0.82688	   0.00900
   0.81883	   0.00935
   0.81079	   0.00971
   0.80274	   0.01006
   0.79468	   0.01042
   0.78662	   0.01078
   0.77857	   0.01115
   0.77052	   0.01153
   0.76246	   0.01191
   0.75442	   0.01230
   0.74636	   0.01270
   0.73831	   0.01310
   0.73025	   0.01351
   0.72221	   0.01394
   0.71415	   0.01439
   0.70610	   0.01483
   0.69806	   0.01530
   0.69000	   0.01578
   0.68195	   0.01627
   0.67390	   0.01677
   0.66584	   0.01727
   0.65779	   0.01778
   0.64974	   0.01828
   0.64169	   0.01877
   0.63363	   0.01926
   0.62558	   0.01974
   0.61753	   0.02022
   0.60947	   0.02069
   0.60144	   0.02117
   0.59343	   0.02164
   0.58541	   0.02211
   0.57738	   0.02257
   0.56933	   0.02303
   0.56127	   0.02349
   0.55322	   0.02395
   0.54517	   0.02440
   0.53712	   0.02485
   0.52906	   0.02529
   0.52101	   0.02573
   0.51295	   0.02617
   0.50489	   0.02660
   0.49684	   0.02702
   0.48879	   0.02744
   0.48075	   0.02785
   0.47269	   0.02825
   0.46464	   0.02865
   0.45659	   0.02903
   0.44853	   0.02941
   0.44048	   0.02978
   0.43242	   0.03013
   0.42436	   0.03048
   0.41630	   0.03081
   0.40825	   0.03113
   0.40018	   0.03144
   0.39213	   0.03175
   0.38408	   0.03203
   0.37603	   0.03231
   0.36799	   0.03257
   0.35993	   0.03282
   0.35188	   0.03306
   0.34382	   0.03328
   0.33577	   0.03349
   0.32772	   0.03367
   0.31968	   0.03385
   0.31163	   0.03401
   0.30356	   0.03415
   0.29551	   0.03428
   0.28745	   0.03438
   0.27940	   0.03446
   0.27134	   0.03453
   0.26328	   0.03458
   0.25522	   0.03461
   0.24718	   0.03461
   0.23912	   0.03458
   0.23106	   0.03454
   0.22302	   0.03447
   0.21498	   0.03437
   0.20692	   0.03424
   0.19888	   0.03409
   0.19084	   0.03390
   0.18279	   0.03368
   0.17475	   0.03343
   0.16673	   0.03314
   0.15870	   0.03280
   0.15066	   0.03243
   0.14265	   0.03202
   0.13463	   0.03154
   0.12662	   0.03104
   0.11862	   0.03047
   0.11064	   0.02984
   0.10265	   0.02914
   0.09469	   0.02838
   0.08675	   0.02753
   0.07882	   0.02660
   0.07092	   0.02556
   0.06306	   0.02441
   0.05524	   0.02311
   0.04749	   0.02165
   0.03982	   0.02000
   0.03224	   0.01812
   0.02488	   0.01597
   0.01759	   0.01346
   0.01149	   0.01078
   0.00590	   0.00749
   0.00256	   0.00528
   0.00119	   0.00327
   0.00060	   0.00156
   0.00023	   0.00037
   0.00012	  -0.00049
   0.00052	  -0.00142
   0.00105	  -0.00282
   0.00205	  -0.00439
   0.00449	  -0.00620
   0.01023	  -0.00928
   0.01634	  -0.01170
   0.02362	  -0.01394
   0.03106	  -0.01580
   0.03870	  -0.01737
   0.04646	  -0.01873
   0.05427	  -0.01990
   0.06214	  -0.02092
   0.07003	  -0.02180
   0.07797	  -0.02256
   0.08594	  -0.02324
   0.09391	  -0.02383
   0.10189	  -0.02433
   0.10990	  -0.02478
   0.11792	  -0.02517
   0.12593	  -0.02551
   0.13396	  -0.02579
   0.14200	  -0.02604
   0.15003	  -0.02624
   0.15807	  -0.02640
   0.16611	  -0.02653
   0.17415	  -0.02663
   0.18220	  -0.02669
   0.19025	  -0.02673
   0.19830	  -0.02674
   0.20635	  -0.02673
   0.21440	  -0.02669
   0.22247	  -0.02663
   0.23051	  -0.02655
   0.23856	  -0.02644
   0.24661	  -0.02632
   0.25467	  -0.02619
   0.26273	  -0.02604
   0.27079	  -0.02587
   0.27884	  -0.02569
   0.28690	  -0.02548
   0.29496	  -0.02528
   0.30302	  -0.02506
   0.31108	  -0.02483
   0.31914	  -0.02458
   0.32720	  -0.02432
   0.33527	  -0.02406
   0.34332	  -0.02379
   0.35138	  -0.02350
   0.35945	  -0.02321
   0.36750	  -0.02292
   0.37555	  -0.02261
   0.38361	  -0.02230
   0.39167	  -0.02199
   0.39972	  -0.02166
   0.40778	  -0.02133
   0.41582	  -0.02099
   0.42387	  -0.02065
   0.43193	  -0.02031
   0.44000	  -0.01996
   0.44806	  -0.01961
   0.45613	  -0.01926
   0.46418	  -0.01891
   0.47224	  -0.01854
   0.48030	  -0.01818
   0.48834	  -0.01782
   0.49640	  -0.01745
   0.50446	  -0.01708
   0.51252	  -0.01671
   0.52057	  -0.01635
   0.52863	  -0.01598
   0.53670	  -0.01560
   0.54476	  -0.01523
   0.55283	  -0.01486
   0.56089	  -0.01449
