NE140
    -2.000000    3.000000   -2.500000    3.500000
    1.000022      0.4548248E-04
   0.9959667      0.1495557E-02
   0.9909213      0.3247234E-02
   0.9854767      0.5065611E-02
   0.9796341      0.6934452E-02
   0.9734084      0.8847520E-02
   0.9668262      0.1079113E-01
   0.9599205      0.1275201E-01
   0.9527251      0.1472011E-01
   0.9452779      0.1668555E-01
   0.9376143      0.1864088E-01
   0.9297679      0.2057990E-01
   0.9217675      0.2249755E-01
   0.9136379      0.2439093E-01
   0.9054015      0.2625846E-01
   0.8970790      0.2809858E-01
   0.8886927      0.2991017E-01
   0.8802652      0.3168884E-01
   0.8718064      0.3342893E-01
   0.8633271      0.3512997E-01
   0.8548291      0.3679040E-01
   0.8463240      0.3840909E-01
   0.8378088      0.3998317E-01
   0.8292875      0.4151402E-01
   0.8207609      0.4299938E-01
   0.8122270      0.4444032E-01
   0.8036841      0.4583600E-01
   0.7951302      0.4718743E-01
   0.7865641      0.4849413E-01
   0.7779841      0.4975638E-01
   0.7693891      0.5097509E-01
   0.7607781      0.5215124E-01
   0.7521502      0.5328520E-01
   0.7435048      0.5437730E-01
   0.7348418      0.5542818E-01
   0.7261613      0.5643862E-01
   0.7174636      0.5740940E-01
   0.7087493      0.5834102E-01
   0.7000188      0.5923387E-01
   0.6912727      0.6008868E-01
   0.6825120      0.6090622E-01
   0.6737374      0.6168715E-01
   0.6649502      0.6243193E-01
   0.6561514      0.6314090E-01
   0.6473420      0.6381473E-01
   0.6385229      0.6445412E-01
   0.6296948      0.6505954E-01
   0.6208585      0.6563107E-01
   0.6120147      0.6616916E-01
   0.6031639      0.6667462E-01
   0.5943068      0.6714802E-01
   0.5854439      0.6758971E-01
   0.5765757      0.6800017E-01
   0.5677029      0.6837982E-01
   0.5588260      0.6872917E-01
   0.5499454      0.6904864E-01
   0.5410618      0.6933850E-01
   0.5321758      0.6959899E-01
   0.5232875      0.6983032E-01
   0.5143975      0.7003281E-01
   0.5055059      0.7020687E-01
   0.4966130      0.7035264E-01
   0.4877189      0.7047005E-01
   0.4788238      0.7055924E-01
   0.4699275      0.7062037E-01
   0.4610300      0.7065345E-01
   0.4521311      0.7065843E-01
   0.4432307      0.7063536E-01
   0.4343282      0.7058447E-01
   0.4254234      0.7050617E-01
   0.4165161      0.7040055E-01
   0.4076060      0.7026751E-01
   0.3986930      0.7010728E-01
   0.3897771      0.6992013E-01
   0.3808585      0.6970599E-01
   0.3719373      0.6946493E-01
   0.3630138      0.6919644E-01
   0.3540883      0.6890078E-01
   0.3451613      0.6857817E-01
   0.3362334      0.6822813E-01
   0.3273050      0.6785104E-01
   0.3183769      0.6744665E-01
   0.3094499      0.6701460E-01
   0.3005247      0.6655467E-01
   0.2916022      0.6606712E-01
   0.2826837      0.6555131E-01
   0.2737702      0.6500699E-01
   0.2648631      0.6443415E-01
   0.2559647      0.6383256E-01
   0.2470772      0.6320210E-01
   0.2382033      0.6254224E-01
   0.2293463      0.6185219E-01
   0.2205091      0.6113164E-01
   0.2116950      0.6038033E-01
   0.2029074      0.5959674E-01
   0.1941499      0.5878052E-01
   0.1854264      0.5793055E-01
   0.1767420      0.5704542E-01
   0.1681030      0.5612487E-01
   0.1595193      0.5516799E-01
   0.1510037      0.5417375E-01
   0.1425689      0.5314203E-01
   0.1342310      0.5207223E-01
   0.1260138      0.5096538E-01
   0.1179377      0.4982095E-01
   0.1100355      0.4864245E-01
   0.1023418      0.4743279E-01
   0.9489712E-01  0.4619853E-01
   0.8773795E-01  0.4494495E-01
   0.8090869E-01  0.4368100E-01
   0.7444149E-01  0.4241611E-01
   0.6836681E-01  0.4115753E-01
   0.6269572E-01  0.3991255E-01
   0.5743421E-01  0.3869035E-01
   0.5257543E-01  0.3749138E-01
   0.4810021E-01  0.3632206E-01
   0.4398930E-01  0.3518247E-01
   0.4021344E-01  0.3407191E-01
   0.3675014E-01  0.3298865E-01
   0.3356948E-01  0.3191902E-01
   0.3064088E-01  0.3085615E-01
   0.2794140E-01  0.2979584E-01
   0.2544946E-01  0.2873462E-01
