FAD15 H2 F3F/60pouces (c)Franck.A
1.00000    0.00000
0.97547    0.00267
0.94283    0.00603
0.90343    0.01014
0.85855    0.01483
0.80949    0.01982
0.75756    0.02495
0.70411    0.03043
0.65042    0.03575
0.59778    0.04063
0.54749    0.04501
0.50041    0.04879
0.45645    0.05197
0.41546    0.05458
0.37725    0.05661
0.34166    0.05803
0.30850    0.05889
0.27762    0.05923
0.24884    0.05901
0.22197    0.05827
0.19686    0.05701
0.17341    0.05529
0.15159    0.05313
0.13138    0.05061
0.11275    0.04777
0.09569    0.04464
0.08018    0.04127
0.06620    0.03772
0.05373    0.03404
0.04276    0.03026
0.03327    0.02649
0.02519    0.02278
0.01843    0.01917
0.01292    0.01567
0.00856    0.01236
0.00523    0.00930
0.00280    0.00650
0.00119    0.00399
0.00028    0.00176
0.00000   -0.00019
0.00041   -0.00222
0.00175   -0.00419
0.00399   -0.00603
0.00715   -0.00784
0.01131   -0.00955
0.01655   -0.01115
0.02293   -0.01258
0.03050   -0.01388
0.03936   -0.01508
0.04953   -0.01617
0.06111   -0.01716
0.07410   -0.01804
0.08853   -0.01883
0.10443   -0.01951
0.12183   -0.02008
0.14075   -0.02054
0.16122   -0.02087
0.18325   -0.02108
0.20688   -0.02114
0.23213   -0.02108
0.25904   -0.02085
0.28761   -0.02050
0.31787   -0.02000
0.34986   -0.01938
0.38359   -0.01860
0.41909   -0.01773
0.45637   -0.01673
0.49547   -0.01563
0.53639   -0.01443
0.57916   -0.01315
0.62356   -0.01180
0.66928   -0.01047
0.71600   -0.00910
0.76341   -0.00762
0.81120   -0.00586
0.85908   -0.00418
0.90670   -0.00266
0.95378   -0.00130
1.00000   -0.00000

20/09/2009 http://forum.modelisme.com/viewtopic.php?id=172299&p=8
ou http://www.modelisme.com/forum/aero-planeurs/7834-hypnosys-2-fa-design-8.html
