NE110
    -2.000000    3.000000   -2.500000    3.500000
   0.4259919     -0.4695033E-01
   0.4343670     -0.4669269E-01
   0.4427312     -0.4638707E-01
   0.4510821     -0.4603360E-01
   0.4594196     -0.4563236E-01
   0.4677448     -0.4518418E-01
   0.4760556     -0.4468899E-01
   0.4843536     -0.4414654E-01
   0.4926340     -0.4355665E-01
   0.5008945     -0.4292038E-01
   0.5091346     -0.4223780E-01
   0.5173532     -0.4150975E-01
   0.5255501     -0.4073614E-01
   0.5337233     -0.3991653E-01
   0.5418745     -0.3905313E-01
   0.5500070     -0.3814488E-01
   0.5581192     -0.3719300E-01
   0.5662158     -0.3619569E-01
   0.5743014     -0.3515360E-01
   0.5823766     -0.3406736E-01
   0.5904470     -0.3293648E-01
   0.5985199     -0.3176078E-01
   0.6065977     -0.3054009E-01
   0.6146882     -0.2927533E-01
   0.6227915     -0.2796716E-01
   0.6309154     -0.2661598E-01
   0.6390590     -0.2522447E-01
   0.6472304     -0.2379483E-01
   0.6554281     -0.2232639E-01
   0.6636568     -0.2080885E-01
   0.6719166     -0.1925196E-01
   0.6802164     -0.1767247E-01
   0.6885588     -0.1607479E-01
   0.6969435     -0.1446221E-01
   0.7053711     -0.1283484E-01
   0.7138399     -0.1119251E-01
   0.7223494     -0.9536253E-02
   0.7308889     -0.7874721E-02
   0.7394455     -0.6226539E-02
   0.7480072     -0.4609608E-02
   0.7565575     -0.3037786E-02
   0.7650878     -0.1510425E-02
   0.7735896     -0.2934909E-04
   0.7820577      0.1389895E-02
   0.7904865      0.2736494E-02
   0.7988689      0.4005337E-02
   0.8071928      0.5187390E-02
   0.8154459      0.6273528E-02
   0.8236143      0.7256944E-02
   0.8317009      0.8133199E-02
   0.8396979      0.8897120E-02
   0.8476086      0.9546437E-02
   0.8554340      0.1008181E-01
   0.8631735      0.1050197E-01
   0.8708256      0.1080734E-01
   0.8783954      0.1100112E-01
   0.8858813      0.1108472E-01
   0.8932839      0.1106042E-01
   0.9006046      0.1093081E-01
   0.9078445      0.1070071E-01
   0.9150071      0.1037233E-01
   0.9220882      0.9950076E-02
   0.9290930      0.9437996E-02
   0.9360216      0.8842615E-02
   0.9428742      0.8168645E-02
   0.9496449      0.7422710E-02
   0.9563134      0.6613116E-02
   0.9628501      0.5754344E-02
   0.9692090      0.4861639E-02
   0.9753357      0.3954624E-02
   0.9811675      0.3054846E-02
   0.9866403      0.2182894E-02
   0.9917056      0.1356629E-02
   0.9963375      0.5956836E-03
    1.000000      0.1220225E-16
