NE130
    -2.000000    3.000000   -2.500000    3.500000
    1.000011      0.2274124E-04
   0.9964907      0.1207985E-02
   0.9920320      0.2680878E-02
   0.9870973      0.4271768E-02
   0.9816837      0.5968457E-02
   0.9758216      0.7754140E-02
   0.9695670      0.9605741E-02
   0.9629901      0.1149614E-01
   0.9561680      0.1339999E-01
   0.9491700      0.1529684E-01
   0.9420455      0.1717394E-01
   0.9348298      0.1902299E-01
   0.9275392      0.2084078E-01
   0.9201835      0.2262574E-01
   0.9127690      0.2437778E-01
   0.9052973      0.2609803E-01
   0.8977666      0.2778768E-01
   0.8901763      0.2944802E-01
   0.8825243      0.3107962E-01
   0.8748125      0.3267953E-01
   0.8670409      0.3424714E-01
   0.8592107      0.3578197E-01
   0.8513265      0.3728286E-01
   0.8433918      0.3874780E-01
   0.8354100      0.4017488E-01
   0.8273838      0.4156392E-01
   0.8193164      0.4291337E-01
   0.8112103      0.4422317E-01
   0.8030687      0.4549246E-01
   0.7948949      0.4672086E-01
   0.7866922      0.4790740E-01
   0.7784634      0.4905248E-01
   0.7702110      0.5015692E-01
   0.7619374      0.5122082E-01
   0.7536443      0.5224425E-01
   0.7453333      0.5322769E-01
   0.7370057      0.5417190E-01
   0.7286628      0.5507777E-01
   0.7203059      0.5594589E-01
   0.7119356      0.5677680E-01
   0.7035531      0.5757127E-01
   0.6951589      0.5833018E-01
   0.6867539      0.5905437E-01
   0.6783387      0.5974460E-01
   0.6699138      0.6040157E-01
   0.6614799      0.6102609E-01
   0.6530373      0.6161910E-01
   0.6445867      0.6218124E-01
   0.6361284      0.6271292E-01
   0.6276628      0.6321487E-01
   0.6191902      0.6368795E-01
   0.6107112      0.6413284E-01
   0.6022263      0.6455025E-01
   0.5937353      0.6494084E-01
   0.5852391      0.6530517E-01
   0.5767375      0.6564394E-01
   0.5682311      0.6595764E-01
   0.5597203      0.6624668E-01
   0.5512050      0.6651141E-01
   0.5426857      0.6675215E-01
   0.5341625      0.6696932E-01
   0.5256356      0.6716333E-01
   0.5171053      0.6733429E-01
   0.5085718      0.6748230E-01
   0.5000353      0.6760759E-01
   0.4914958      0.6771021E-01
   0.4829536      0.6779009E-01
   0.4744092      0.6784727E-01
   0.4658623      0.6788177E-01
   0.4573135      0.6789379E-01
   0.4487626      0.6788363E-01
   0.4402099      0.6785119E-01
   0.4316556      0.6779647E-01
   0.4230998      0.6771984E-01
   0.4145426      0.6762132E-01
   0.4059835      0.6750072E-01
   0.3974222      0.6735795E-01
   0.3888563      0.6719289E-01
   0.3802915      0.6700575E-01
   0.3717246      0.6679651E-01
   0.3631590      0.6656492E-01
   0.3545996      0.6631110E-01
   0.3460388      0.6603470E-01
   0.3374842      0.6573544E-01
   0.3289341      0.6541333E-01
   0.3203882      0.6506819E-01
   0.3118464      0.6469947E-01
   0.3033114      0.6430692E-01
   0.2947823      0.6389052E-01
   0.2862619      0.6345001E-01
   0.2777476      0.6298473E-01
   0.2692429      0.6249440E-01
   0.2607465      0.6197823E-01
   0.2522599      0.6143652E-01
   0.2437848      0.6086887E-01
   0.2353247      0.6027428E-01
   0.2268782      0.5965240E-01
   0.2184485      0.5900233E-01
   0.2100347      0.5832330E-01
   0.2016416      0.5761446E-01
   0.1932706      0.5687433E-01
   0.1849233      0.5610225E-01
   0.1766029      0.5529640E-01
   0.1683120      0.5445604E-01
   0.1600535      0.5357970E-01
   0.1518336      0.5266501E-01
   0.1436570      0.5170989E-01
   0.1355311      0.5071351E-01
   0.1274637      0.4967379E-01
   0.1194670      0.4858849E-01
   0.1115522      0.4745566E-01
   0.1037421      0.4627615E-01
   0.9605842E-01  0.4504892E-01
   0.8853337E-01  0.4377678E-01
   0.8120053E-01  0.4246209E-01
   0.7411013E-01  0.4111125E-01
   0.6730973E-01  0.3973060E-01
   0.6085065E-01  0.3832887E-01
   0.5478519E-01  0.3691672E-01
   0.4915540E-01  0.3550638E-01
   0.4398534E-01  0.3410785E-01
   0.3927963E-01  0.3272875E-01
   0.3502729E-01  0.3136956E-01
   0.3120481E-01  0.3002712E-01
   0.2777897E-01  0.2870135E-01
   0.2471301E-01  0.2739291E-01
   0.2197038E-01  0.2610203E-01
   0.1951513E-01  0.2482924E-01
   0.1731535E-01  0.2357303E-01
   0.1534203E-01  0.2233353E-01
   0.1356846E-01  0.2111334E-01
   0.1197178E-01  0.1991328E-01
   0.1053223E-01  0.1873323E-01
   0.9232202E-02  0.1757289E-01
   0.8056421E-02  0.1643168E-01
   0.6991894E-02  0.1530869E-01
   0.6028091E-02  0.1420337E-01
   0.5156007E-02  0.1311496E-01
   0.4368247E-02  0.1204286E-01
   0.3659037E-02  0.1098720E-01
   0.3022616E-02  0.9946783E-02
   0.2453376E-02  0.8918873E-02
   0.1948146E-02  0.7903252E-02
   0.1504402E-02  0.6900105E-02
   0.1118409E-02  0.5904995E-02
   0.7888115E-03  0.4916763E-02
   0.5154278E-03  0.3935749E-02
   0.2981551E-03  0.2960571E-02
   0.1385238E-03  0.1993106E-02
   0.3852561E-04  0.1036998E-02
   0.2992599E-06  0.8973616E-04
   0.2797023E-04 -0.8568551E-03
   0.1287955E-03 -0.1804161E-02
   0.3133987E-03 -0.2750988E-02
   0.5914272E-03 -0.3684739E-02
   0.9626614E-03 -0.4595295E-02
   0.1416605E-02 -0.5479715E-02
   0.1945619E-02 -0.6335499E-02
   0.2540668E-02 -0.7166812E-02
   0.3202797E-02 -0.7974619E-02
   0.3932837E-02 -0.8765983E-02
   0.4736816E-02 -0.9547197E-02
   0.5622399E-02 -0.1032061E-01
   0.6597372E-02 -0.1108875E-01
   0.7670158E-02 -0.1185192E-01
   0.8848865E-02 -0.1260997E-01
   0.1014245E-01 -0.1336345E-01
   0.1156116E-01 -0.1411363E-01
   0.1311693E-01 -0.1486229E-01
   0.1482477E-01 -0.1561075E-01
   0.1670291E-01 -0.1636238E-01
   0.1877175E-01 -0.1712399E-01
   0.2105615E-01 -0.1790128E-01
   0.2358668E-01 -0.1870147E-01
   0.2640084E-01 -0.1953448E-01
   0.2954272E-01 -0.2040911E-01
   0.3305860E-01 -0.2133361E-01
   0.3699638E-01 -0.2231670E-01
   0.4140377E-01 -0.2336682E-01
   0.4632040E-01 -0.2448818E-01
   0.5176738E-01 -0.2568189E-01
   0.5773760E-01 -0.2694081E-01
   0.6419785E-01 -0.2825520E-01
   0.7109133E-01 -0.2960936E-01
   0.7834675E-01 -0.3098822E-01
   0.8589169E-01 -0.3237810E-01
   0.9366607E-01 -0.3376770E-01
   0.1016112     -0.3514811E-01
   0.1096902     -0.3651442E-01
   0.1178697     -0.3786288E-01
   0.1261278     -0.3919025E-01
   0.1344480     -0.4049495E-01
   0.1428175     -0.4177648E-01
   0.1512270     -0.4303451E-01
   0.1596707     -0.4426823E-01
   0.1681389     -0.4547494E-01
   0.1766315     -0.4665360E-01
   0.1851427     -0.4780279E-01
   0.1936715     -0.4892051E-01
   0.2022141     -0.5000562E-01
   0.2107680     -0.5105567E-01
   0.2193322     -0.5206823E-01
   0.2279054     -0.5304243E-01
   0.2364856     -0.5397481E-01
   0.2450728     -0.5486519E-01
   0.2536644     -0.5571312E-01
   0.2622587     -0.5651692E-01
   0.2708530     -0.5727519E-01
   0.2794496     -0.5798728E-01
   0.2880418     -0.5865228E-01
   0.2966348     -0.5926871E-01
   0.3052232     -0.5983541E-01
   0.3138068     -0.6035113E-01
   0.3223843     -0.6081536E-01
   0.3309599     -0.6122768E-01
   0.3395270     -0.6158568E-01
   0.3480821     -0.6188984E-01
   0.3566241     -0.6213930E-01
   0.3651529     -0.6233391E-01
   0.3736689     -0.6247261E-01
   0.3821734     -0.6255623E-01
   0.3906628     -0.6258395E-01
   0.3991372     -0.6255545E-01
   0.4075963     -0.6247092E-01
   0.4160451     -0.6232928E-01
   0.4244785     -0.6212980E-01
   0.4328992     -0.6187270E-01
   0.4413087     -0.6155721E-01
   0.4497042     -0.6118383E-01
   0.4580858     -0.6075366E-01
   0.4664540     -0.6026169E-01
   0.4748066     -0.5970826E-01
   0.4831449     -0.5909362E-01
   0.4914642     -0.5841850E-01
   0.4997618     -0.5768253E-01
   0.5080369     -0.5688589E-01
   0.5162883     -0.5602886E-01
   0.5245157     -0.5511138E-01
   0.5327167     -0.5413402E-01
   0.5408927     -0.5309660E-01
   0.5490470     -0.5199906E-01
   0.5571776     -0.5084071E-01
   0.5652892     -0.4962365E-01
   0.5733863     -0.4834658E-01
   0.5814693     -0.4700995E-01
   0.5895439     -0.4561600E-01
   0.5976172     -0.4416347E-01
   0.6056919     -0.4265456E-01
   0.6137754     -0.4108877E-01
   0.6218686     -0.3946970E-01
   0.6299796     -0.3780130E-01
   0.6381078     -0.3608601E-01
   0.6462609     -0.3432445E-01
   0.6544376     -0.3251722E-01
   0.6626463     -0.3067218E-01
   0.6708862     -0.2879119E-01
   0.6791658     -0.2688889E-01
   0.6874907     -0.2497995E-01
   0.6958588     -0.2306018E-01
   0.7042706     -0.2112894E-01
   0.7127249     -0.1918847E-01
   0.7212216     -0.1724123E-01
   0.7297511     -0.1529992E-01
   0.7383012     -0.1338453E-01
   0.7468595     -0.1151056E-01
   0.7554086     -0.9686521E-02
   0.7639400     -0.7913567E-02
   0.7724465     -0.6199892E-02
   0.7809226     -0.4559153E-02
   0.7893625     -0.2999814E-02
   0.7977590     -0.1528310E-02
   0.8060999     -0.1527819E-03
   0.8143724      0.1120615E-02
   0.8225620      0.2288277E-02
   0.8306715      0.3347986E-02
   0.8386928      0.4298125E-02
   0.8466288      0.5140440E-02
   0.8544810      0.5875001E-02
   0.8622486      0.6503753E-02
   0.8699304      0.7029355E-02
   0.8775317      0.7453302E-02
   0.8850514      0.7777681E-02
   0.8924903      0.8005103E-02
   0.8998503      0.8137533E-02
   0.9071325      0.8176394E-02
   0.9143406      0.8123329E-02
   0.9214708      0.7980504E-02
   0.9285281      0.7749483E-02
   0.9355123      0.7431306E-02
   0.9424231      0.7027260E-02
   0.9492541      0.6538438E-02
   0.9559838      0.5967907E-02
   0.9625808      0.5321930E-02
   0.9689977      0.4611329E-02
   0.9751785      0.3852747E-02
   0.9810588      0.3065409E-02
   0.9865730      0.2266113E-02
   0.9916707      0.1465765E-02
   0.9963224      0.6679551E-03
   0.9999889     -0.2275573E-04
