FX 66-S-161 AIRFOIL
1.0000000 0.0000000
0.9989300 0.0003200
0.9903900 0.0026200
0.9734700 0.0068200
0.9484400 0.0123600
0.9157300 0.0192400
0.8759201 0.0275300
0.8535500 0.0321900
0.8296700 0.0372600
0.8043801 0.0425900
0.7777900 0.0482800
0.7500000 0.0542300
0.7211400 0.0604000
0.6913400 0.0667800
0.6607200 0.0733200
0.6294100 0.0798700
0.5975500 0.0864900
0.5652600 0.0929200
0.5327000 0.0991000
0.5000000 0.1046800
0.4673000 0.1097600
0.4347400 0.1139100
0.4024500 0.1169400
0.3705900 0.1184200
0.3392800 0.1186400
0.3086600 0.1174800
0.2786600 0.1153100
0.2500000 0.1119600
0.2222100 0.1075500
0.1956200 0.1021200
0.1703300 0.0959200
0.1464500 0.0890300
0.1240800 0.0816500
0.1033200 0.0738200
0.0842700 0.0657100
0.0669900 0.0573900
0.0515600 0.0490300
0.0380600 0.0407100
0.0265300 0.0326100
0.0170400 0.0248300
0.0096100 0.0175500
0.0042800 0.0110500
0.0010700 0.0053600
0.0000000 0.0000000
0.0010700 -.0033000
0.0042800 -.0070300
0.0096100 -.0107900
0.0170400 -.0144100
0.0265300 -.0179900
0.0380600 -.0214200
0.0515600 -.0247400
0.0669900 -.0278600
0.0842700 -.0308300
0.1033200 -.0335400
0.1240800 -.0360600
0.1464500 -.0382600
0.1703300 -.0402200
0.1956200 -.0417800
0.2222100 -.0430600
0.2500000 -.0438700
0.2786600 -.0441100
0.3086600 -.0435100
0.3392800 -.0425300
0.3705900 -.0409000
0.4024500 -.0387600
0.4347400 -.0357200
0.4673000 -.0322400
0.5000000 -.0284000
0.5327000 -.0247000
0.5652600 -.0210100
0.5975500 -.0175800
0.6294100 -.0142400
0.6607200 -.0112500
0.6913400 -.0085300
0.7211400 -.0061800
0.7500000 -.0041200
0.7777900 -.0023700
0.8043801 -.0009100
0.8296700 0.0001600
0.8535500 0.0010100
0.8759201 0.0015100
0.9157300 0.0019300
0.9484400 0.0017100
0.9734700 0.0012200
0.9903900 0.0006200
0.9989300 0.0001100
1.0000000 0.0000000
