BE5045FVNC2.dat F1G (profil Brian Egglestone)
    1.000000     0.002078
    0.990868     0.003947
    0.969861     0.008721
    0.948448     0.013095
    0.926075     0.017231
    0.903427     0.021147
    0.880745     0.024861
    0.858091     0.028352
    0.835405     0.031608
    0.812645     0.034644
    0.789853     0.037462
    0.766945     0.040092
    0.743995     0.042551
    0.721068     0.044824
    0.698094     0.046910
    0.675001     0.048848
    0.651835     0.050674
    0.628666     0.052394
    0.605513     0.054000
    0.582377     0.055479
    0.559262     0.056813
    0.536134     0.057998
    0.512980     0.059041
    0.489820     0.059946
    0.466752     0.060687
    0.443639     0.061242
    0.420454     0.061654
    0.397389     0.061904
    0.374340     0.061954
    0.351279     0.061823
    0.328381     0.061477
    0.305561     0.060855
    0.282705     0.059957
    0.259861     0.058795
    0.237004     0.057381
    0.214240     0.055723
    0.191742     0.053755
    0.169282     0.051412
    0.147368     0.048695
    0.125670     0.045414
    0.106982     0.041920
    0.094326     0.039064
    0.082672     0.035995
    0.071181     0.032383
    0.059964     0.028147
    0.048513     0.023523
    0.030825     0.016571
    0.014826     0.010163
    0.006179     0.006428
    0.002145     0.004467
    0.000306     0.002564
    0.000010     0.000541
    0.001095     -0.001250
    0.003734     -0.003112
    0.008509     -0.004886
    0.017520     -0.006428
    0.034024     -0.007287
    0.053683     -0.006963
    0.076028     -0.005690
    0.098528     -0.004281
    0.121094     -0.002593
    0.144009     -0.000685
    0.166880     0.001366
    0.189911     0.003573
    0.213168     0.005844
    0.236344     0.008114
    0.259464     0.010435
    0.282696     0.012800
    0.305936     0.015133
    0.329143     0.017398
    0.352383     0.019601
    0.375580     0.021742
    0.398652     0.023772
    0.421644     0.025637
    0.444607     0.027314
    0.467508     0.028777
    0.490393     0.029991
    0.513346     0.030974
    0.536337     0.031745
    0.559309     0.032297
    0.582260     0.032618
    0.605258     0.032709
    0.628321     0.032602
    0.651358     0.032303
    0.674374     0.031802
    0.697397     0.031098
    0.720384     0.030184
    0.743326     0.029045
    0.766253     0.027671
    0.789186     0.026066
    0.812119     0.024239
    0.834988     0.022188
    0.857788     0.019894
    0.880623     0.017348
    0.903310     0.014574
    0.925612     0.011502
    0.947862     0.007990
    0.969398     0.004135
    0.990703     -0.000016
    1.000000     -0.001785

Didier Chevenard 9/11/14
