NE145
    -2.000000    3.000000   -2.500000    3.500000
    1.000027      0.5707626E-04
   0.9974515      0.1010301E-02
   0.9946566      0.2026572E-02
   0.9915116      0.3143901E-02
   0.9879567      0.4373287E-02
   0.9839717      0.5704725E-02
   0.9795658      0.7127211E-02
   0.9747748      0.8619740E-02
   0.9696579      0.1016031E-01
   0.9642800      0.1172391E-01
   0.9586970      0.1329155E-01
   0.9529562      0.1485340E-01
   0.9470933      0.1640041E-01
   0.9411345      0.1792853E-01
   0.9350997      0.1943477E-01
   0.9290019      0.2091911E-01
   0.9228511      0.2238154E-01
   0.9166543      0.2382206E-01
   0.9104185      0.2524368E-01
   0.9041478      0.2664538E-01
   0.8978500      0.2802917E-01
   0.8915313      0.2939604E-01
   0.8851986      0.3074500E-01
   0.8788588      0.3207405E-01
   0.8725121      0.3338117E-01
   0.8661604      0.3466738E-01
   0.8598047      0.3593267E-01
   0.8534470      0.3717704E-01
   0.8470882      0.3839850E-01
   0.8407275      0.3959705E-01
   0.8343668      0.4077268E-01
   0.8280041      0.4192541E-01
   0.8216414      0.4305423E-01
   0.8152767      0.4415614E-01
   0.8089100      0.4523313E-01
   0.8025403      0.4628618E-01
   0.7961696      0.4731522E-01
   0.7897948      0.4832037E-01
   0.7834172      0.4930126E-01
   0.7770345      0.5025826E-01
   0.7706469      0.5119151E-01
   0.7642543      0.5210123E-01
   0.7578567      0.5298769E-01
   0.7514529      0.5385133E-01
   0.7450444      0.5469229E-01
   0.7386298      0.5551111E-01
   0.7322093      0.5630815E-01
   0.7257828      0.5708379E-01
   0.7193515      0.5783818E-01
   0.7129140      0.5857170E-01
   0.7064707      0.5928453E-01
   0.7000224      0.5997677E-01
   0.6935681      0.6064868E-01
   0.6871087      0.6130033E-01
   0.6806434      0.6193192E-01
   0.6741738      0.6254340E-01
   0.6677003      0.6313483E-01
   0.6612216      0.6370633E-01
   0.6547379      0.6425790E-01
   0.6482509      0.6478939E-01
   0.6417590      0.6530091E-01
   0.6352636      0.6579236E-01
   0.6287642      0.6626381E-01
   0.6222624      0.6671523E-01
   0.6157574      0.6714676E-01
   0.6092490      0.6755856E-01
   0.6027353      0.6795085E-01
   0.5962199      0.6832356E-01
   0.5897012      0.6867696E-01
   0.5831782      0.6901125E-01
   0.5766548      0.6932641E-01
   0.5701269      0.6962279E-01
   0.5635971      0.6990046E-01
   0.5570638      0.7015967E-01
   0.5505286      0.7040053E-01
   0.5439922      0.7062323E-01
   0.5374527      0.7082804E-01
   0.5309131      0.7101510E-01
   0.5243704      0.7118472E-01
   0.5178266      0.7133714E-01
   0.5112808      0.7147268E-01
   0.5047340      0.7159172E-01
   0.4981861      0.7169459E-01
   0.4916371      0.7178154E-01
   0.4850881      0.7185275E-01
   0.4785381      0.7190842E-01
   0.4719881      0.7194867E-01
   0.4654380      0.7197366E-01
   0.4588869      0.7198348E-01
   0.4523368      0.7197823E-01
   0.4457846      0.7195799E-01
   0.4392325      0.7192284E-01
   0.4326783      0.7187281E-01
   0.4261242      0.7180797E-01
   0.4195690      0.7172832E-01
   0.4130129      0.7163391E-01
   0.4064558      0.7152472E-01
   0.3998987      0.7140080E-01
   0.3933406      0.7126211E-01
   0.3867826      0.7110867E-01
   0.3802246      0.7094045E-01
   0.3736676      0.7075746E-01
   0.3671106      0.7055965E-01
   0.3605527      0.7034694E-01
   0.3539958      0.7011934E-01
   0.3474389      0.6987677E-01
   0.3408831      0.6961920E-01
   0.3343262      0.6934649E-01
   0.3277713      0.6905870E-01
