CB3512 (c)ch.baron
   1.00000   0.00000
   0.99000   0.00269
   0.95000   0.01112
   0.90000   0.02224
   0.85000   0.03372
   0.80000   0.04476
   0.70000   0.06392
   0.60000   0.07846
   0.50000   0.08834
   0.40000   0.09326
   0.35000   0.09379
   0.30000   0.09267
   0.25000   0.08969
   0.20000   0.08448
   0.15000   0.07633
   0.10000   0.06388
   0.05000   0.04434
   0.02500   0.02938
   0.01250   0.01894
   0.00500   0.01052
   0.00200   0.00589
   0.00000   0.00000
   0.00200  -0.00572
   0.00500  -0.00928
   0.01250  -0.01401
   0.02500  -0.01837
   0.05000  -0.02346
   0.10000  -0.02829
   0.15000  -0.02981
   0.20000  -0.02979
   0.25000  -0.02887
   0.30000  -0.02732
   0.35000  -0.02551
   0.40000  -0.02351
   0.50000  -0.01901
   0.60000  -0.01422
   0.70000  -0.00925
   0.80000  -0.00457
   0.85000  -0.00254
   0.90000  -0.00091
   0.95000  -0.00004
   0.99000  -0.00015
   1.00000   0.00000
http://ch.baron.bei.t-online.de/indexprofile.HTM
