TP96-1.25% (c)Th Platon lanc-main de voltige
   1.00000	   0.00035
   0.99670	   0.00063
   0.99045	   0.00117
   0.98292	   0.00181
   0.97463	   0.00251
   0.96615	   0.00321
   0.95769	   0.00391
   0.94920	   0.00458
   0.94069	   0.00524
   0.93216	   0.00586
   0.92363	   0.00648
   0.91509	   0.00707
   0.90655	   0.00765
   0.89800	   0.00821
   0.88944	   0.00876
   0.88087	   0.00929
   0.87230	   0.00981
   0.86372	   0.01032
   0.85514	   0.01083
   0.84655	   0.01133
   0.83795	   0.01182
   0.82934	   0.01232
   0.82073	   0.01281
   0.81213	   0.01330
   0.80352	   0.01378
   0.79493	   0.01427
   0.78635	   0.01476
   0.77776	   0.01526
   0.76918	   0.01577
   0.76061	   0.01628
   0.75205	   0.01680
   0.74349	   0.01733
   0.73495	   0.01787
   0.72640	   0.01843
   0.71786	   0.01900
   0.70934	   0.01960
   0.70082	   0.02020
   0.69230	   0.02083
   0.68376	   0.02148
   0.67521	   0.02214
   0.66664	   0.02281
   0.65807	   0.02348
   0.64951	   0.02414
   0.64095	   0.02478
   0.63239	   0.02542
   0.62382	   0.02604
   0.61524	   0.02665
   0.60666	   0.02726
   0.59808	   0.02786
   0.58950	   0.02845
   0.58093	   0.02904
   0.57235	   0.02961
   0.56377	   0.03018
   0.55519	   0.03074
   0.54661	   0.03129
   0.53803	   0.03184
   0.52945	   0.03237
   0.52088	   0.03290
   0.51230	   0.03342
   0.50373	   0.03393
   0.49517	   0.03443
   0.48661	   0.03492
   0.47806	   0.03539
   0.46951	   0.03584
   0.46096	   0.03629
   0.45241	   0.03671
   0.44387	   0.03713
   0.43533	   0.03752
   0.42678	   0.03789
   0.41824	   0.03825
   0.40970	   0.03859
   0.40116	   0.03890
   0.39263	   0.03920
   0.38409	   0.03948
   0.37556	   0.03975
   0.36703	   0.03999
   0.35850	   0.04021
   0.34997	   0.04042
   0.34144	   0.04060
   0.33291	   0.04076
   0.32438	   0.04089
   0.31586	   0.04101
   0.30736	   0.04109
   0.29885	   0.04116
   0.29035	   0.04120
   0.28185	   0.04121
   0.27334	   0.04119
   0.26485	   0.04114
   0.25636	   0.04107
   0.24788	   0.04097
   0.23940	   0.04084
   0.23093	   0.04067
   0.22247	   0.04048
   0.21402	   0.04023
   0.20557	   0.03996
   0.19713	   0.03965
   0.18870	   0.03931
   0.18030	   0.03892
   0.17191	   0.03849
   0.16353	   0.03801
   0.15516	   0.03747
   0.14681	   0.03690
   0.13848	   0.03626
   0.13017	   0.03557
   0.12190	   0.03483
   0.11368	   0.03402
   0.10548	   0.03313
   0.09731	   0.03217
   0.08922	   0.03113
   0.08121	   0.03000
   0.07328	   0.02877
   0.06546	   0.02744
   0.05781	   0.02600
   0.05033	   0.02442
   0.04308	   0.02270
   0.03612	   0.02084
   0.02961	   0.01888
   0.02375	   0.01687
   0.01865	   0.01489
   0.01448	   0.01306
   0.01118	   0.01135
   0.00854	   0.00976
   0.00640	   0.00837
   0.00467	   0.00704
   0.00329	   0.00598
   0.00219	   0.00505
   0.00137	   0.00384
   0.00076	   0.00241
   0.00034	   0.00114
   0.00009	   0.00027
   0.00000	  -0.00006
   0.00008	  -0.00034
   0.00036	  -0.00122
   0.00087	  -0.00257
   0.00159	  -0.00390
   0.00254	  -0.00481
   0.00371	  -0.00542
   0.00514	  -0.00622
   0.00690	  -0.00717
   0.00908	  -0.00815
   0.01180	  -0.00923
   0.01524	  -0.01040
   0.01956	  -0.01167
   0.02483	  -0.01296
   0.03094	  -0.01423
   0.03773	  -0.01541
   0.04497	  -0.01645
   0.05252	  -0.01737
   0.06026	  -0.01817
   0.06814	  -0.01885
   0.07616	  -0.01943
   0.08427	  -0.01992
   0.09244	  -0.02032
   0.10067	  -0.02066
   0.10896	  -0.02092
   0.11728	  -0.02113
   0.12563	  -0.02130
   0.13402	  -0.02141
   0.14243	  -0.02148
   0.15086	  -0.02152
   0.15930	  -0.02151
   0.16776	  -0.02148
   0.17623	  -0.02142
   0.18470	  -0.02132
   0.19319	  -0.02121
   0.20169	  -0.02106
   0.21020	  -0.02090
   0.21873	  -0.02070
   0.22725	  -0.02051
   0.23578	  -0.02028
   0.24432	  -0.02005
   0.25286	  -0.01979
   0.26142	  -0.01953
   0.26997	  -0.01926
   0.27853	  -0.01897
   0.28709	  -0.01866
   0.29566	  -0.01836
   0.30424	  -0.01804
   0.31281	  -0.01773
   0.32139	  -0.01739
   0.32997	  -0.01706
   0.33856	  -0.01671
   0.34715	  -0.01636
   0.35574	  -0.01602
   0.36433	  -0.01566
   0.37292	  -0.01530
   0.38152	  -0.01493
   0.39012	  -0.01458
   0.39873	  -0.01421
   0.40733	  -0.01384
   0.41594	  -0.01347
   0.42455	  -0.01311
   0.43316	  -0.01274
   0.44177	  -0.01238
   0.45038	  -0.01202
   0.45899	  -0.01167
   0.46760	  -0.01131
   0.47621	  -0.01095
   0.48482	  -0.01061
   0.49343	  -0.01026
   0.50204	  -0.00991
   0.51065	  -0.00957
   0.51926	  -0.00923
   0.52787	  -0.00890
   0.53648	  -0.00856
   0.54507	  -0.00822
   0.55366	  -0.00791
   0.56226	  -0.00759
   0.57087	  -0.00728
   0.57947	  -0.00697
   0.58807	  -0.00668
   0.59667	  -0.00638
   0.60527	  -0.00609
   0.61386	  -0.00581
   0.62246	  -0.00554
   0.63105	  -0.00527
   0.63964	  -0.00500
   0.64824	  -0.00476
   0.65683	  -0.00451
   0.66543	  -0.00427
   0.67402	  -0.00404
   0.68261	  -0.00381
   0.69120	  -0.00361
   0.69980	  -0.00338
   0.70839	  -0.00317
   0.71699	  -0.00297
   0.72558	  -0.00276
   0.73417	  -0.00256
   0.74276	  -0.00238
   0.75134	  -0.00220
   0.75993	  -0.00202
   0.76852	  -0.00185
   0.77712	  -0.00168
   0.78571	  -0.00152
   0.79430	  -0.00137
   0.80289	  -0.00123
   0.81148	  -0.00109
   0.82008	  -0.00095
   0.82867	  -0.00083
   0.83726	  -0.00072
   0.84584	  -0.00061
   0.85443	  -0.00052
   0.86302	  -0.00043
   0.87162	  -0.00035
   0.88021	  -0.00028
   0.88879	  -0.00022
   0.89739	  -0.00017
   0.90598	  -0.00013
   0.91457	  -0.00009
   0.92315	  -0.00008
   0.93175	  -0.00007
   0.94035	  -0.00006
   0.94892	  -0.00008
   0.95746	  -0.00010
   0.96599	  -0.00015
   0.97453	  -0.00020
   0.98284	  -0.00025
   0.99040	  -0.00030
   0.99668	  -0.00035
   1.00000	  -0.00037
