NM32 emplanture pour un planeur de 4m (c)Nicolas Mathis kipecoul.e-monsite.com/pages/profil-grand-planeur/nm-32.html
 1.00000     0.00020
 0.99327     0.00139
 0.98096     0.00360
 0.96660     0.00624
 0.95118     0.00909
 0.93538     0.01193
 0.91936     0.01476
 0.90319     0.01757
 0.88696     0.02043
 0.87070     0.02328
 0.85444     0.02614
 0.83818     0.02900
 0.82196     0.03185
 0.80579     0.03466
 0.78966     0.03741
 0.77351     0.04010
 0.75734     0.04277
 0.74115     0.04540
 0.72496     0.04799
 0.70880     0.05055
 0.69264     0.05304
 0.67648     0.05548
 0.66033     0.05785
 0.64417     0.06017
 0.62804     0.06242
 0.61196     0.06459
 0.59590     0.06666
 0.57987     0.06861
 0.56384     0.07046
 0.54781     0.07221
 0.53179     0.07383
 0.51579     0.07533
 0.49980     0.07671
 0.48379     0.07798
 0.46774     0.07917
 0.45165     0.08029
 0.43558     0.08128
 0.41959     0.08212
 0.40369     0.08278
 0.38783     0.08330
 0.37193     0.08368
 0.35598     0.08392
 0.34004     0.08405
 0.32420     0.08401
 0.30847     0.08377
 0.29284     0.08333
 0.27722     0.08269
 0.26159     0.08187
 0.24597     0.08088
 0.23039     0.07969
 0.21491     0.07832
 0.19960     0.07673
 0.18450     0.07490
 0.16957     0.07280
 0.15475     0.07042
 0.14006     0.06777
 0.12560     0.06483
 0.11146     0.06158
 0.09768     0.05800
 0.08432     0.05407
 0.07146     0.04981
 0.05927     0.04526
 0.04804     0.04052
 0.03809     0.03579
 0.02969     0.03121
 0.02286     0.02693
 0.01743     0.02304
 0.01316     0.01956
 0.00980     0.01643
 0.00715     0.01364
 0.00504     0.01108
 0.00339     0.00880
 0.00211     0.00656
 0.00112     0.00475
 0.00043     0.00266
 0.00007     0.00047
 0.00006    -0.00021
 0.00046    -0.00241
 0.00127    -0.00421
 0.00248    -0.00584
 0.00411    -0.00757
 0.00616    -0.00920
 0.00868    -0.01088
 0.01175    -0.01259
 0.01553    -0.01436
 0.02022    -0.01624
 0.02609    -0.01823
 0.03348    -0.02034
 0.04269    -0.02249
 0.05381    -0.02460
 0.06656    -0.02662
 0.08045    -0.02846
 0.09499    -0.03008
 0.10993    -0.03146
 0.12516    -0.03260
 0.14066    -0.03354
 0.15636    -0.03432
 0.17219    -0.03497
 0.18807    -0.03551
 0.20397    -0.03594
 0.21991    -0.03623
 0.23591    -0.03639
 0.25198    -0.03643
 0.26809    -0.03639
 0.28421    -0.03627
 0.30037    -0.03607
 0.31657    -0.03579
 0.33282    -0.03543
 0.34907    -0.03497
 0.36531    -0.03444
 0.38157    -0.03384
 0.39782    -0.03318
 0.41410    -0.03247
 0.43044    -0.03168
 0.44686    -0.03082
 0.46329    -0.02992
 0.47966    -0.02899
 0.49597    -0.02805
 0.51223    -0.02707
 0.52851    -0.02602
 0.54482    -0.02491
 0.56118    -0.02372
 0.57759    -0.02249
 0.59403    -0.02123
 0.61049    -0.01995
 0.62694    -0.01867
 0.64341    -0.01739
 0.65986    -0.01610
 0.67628    -0.01481
 0.69267    -0.01354
 0.70903    -0.01229
 0.72539    -0.01109
 0.74177    -0.00990
 0.75815    -0.00874
 0.77451    -0.00761
 0.79085    -0.00651
 0.80714    -0.00547
 0.82339    -0.00447
 0.83960    -0.00354
 0.85578    -0.00269
 0.87194    -0.00192
 0.88806    -0.00126
 0.90414    -0.00069
 0.92021    -0.00023
 0.93616     0.00012
 0.95182     0.00033
 0.96693     0.00039
 0.98100     0.00025
 0.99321    -0.00003
 1.00000    -0.00025

http://kipecoul.e-monsite.com/pages/profil-grand-planeur/nm-32.html
